 op name, start time, total time(us), device type
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.345566, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.345566, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.345567, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.345567, 1, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.345567, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.345567, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.345568, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345568, 17, npu_aicore
 hidden_block0(Add), 12:05:05.345568, 2, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.345568, 2, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.345568, 2, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.345569, 4, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.345569, 4, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.345569, 4, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.345569, 2, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345570, 16, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.345570, 6, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.345570, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.345570, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.345571, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.345571, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.345571, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.345571, 17, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.345572, 2, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.345572, 3, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.345572, 17, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.345572, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.345573, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345573, 17, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.345573, 2, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.345573, 5, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.345574, 4, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.345574, 4, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.345574, 2, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345574, 17, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.345575, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.345575, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.345575, 2, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.345576, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.345576, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.345576, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.345576, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.345577, 1, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.345577, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.345577, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.345578, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345578, 16, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.345578, 1, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.345578, 4, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.345579, 4, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.345579, 4, npu_aicore
 hidden_block1(Reshape), 12:05:05.345579, 2, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.345580, 5, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.345580, 420, npu_aicore
 logits(Reshape), 12:05:05.345580, 48, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.345580, 20, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.345581, 4, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.345581, 2, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.345581, 4, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.345581, 4, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.345581, 4, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.345582, 2, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345582, 17, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.345582, 6, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.345582, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.345582, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.345583, 2, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.345583, 2, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.345583, 2, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.345584, 17, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.345584, 2, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.345584, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.345585, 17, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.345585, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.345585, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345585, 17, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.345585, 2, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.345586, 4, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.345586, 4, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.345586, 4, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.345586, 2, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345587, 17, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.345587, 4, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.345587, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.345587, 2, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.345588, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.345588, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.345588, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.345588, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.345589, 1, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.345589, 1, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.345589, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.345590, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345590, 17, npu_aicore
 hidden_block0(Add), 12:05:05.345590, 1, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.345590, 2, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.345590, 2, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.345590, 4, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.345591, 4, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.345591, 4, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.345591, 2, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345591, 17, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.345592, 5, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.345592, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.345592, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.345592, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.345593, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.345593, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.345593, 17, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.345593, 2, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.345594, 3, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.345594, 17, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.345594, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.345595, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345595, 17, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.345595, 1, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.345595, 4, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.345596, 4, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.345596, 4, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.345596, 2, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345596, 17, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.345597, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.345597, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.345597, 2, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.345597, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.345598, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.345598, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.345598, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.345598, 1, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.345599, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.345599, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.345599, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345600, 16, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.345600, 1, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.345600, 4, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.345600, 4, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.345601, 4, npu_aicore
 hidden_block1(Reshape), 12:05:05.345601, 2, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.345601, 5, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.345602, 420, npu_aicore
 logits(Reshape), 12:05:05.345602, 48, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.345602, 20, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.345602, 4, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.345602, 2, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.345602, 4, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.345603, 4, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.345603, 4, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.345603, 2, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345604, 19, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.345604, 6, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.345604, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.345604, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.345605, 2, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.345605, 2, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.345605, 2, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.345605, 17, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.345606, 2, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.345606, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.345606, 17, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.345606, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.345606, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345607, 17, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.345607, 2, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.345607, 4, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.345607, 4, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.345608, 4, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.345608, 2, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345608, 16, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.345609, 5, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.345609, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.345609, 2, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.345609, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.345609, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.345610, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.345610, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.345610, 1, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.345610, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.345610, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.345611, 2, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345611, 17, npu_aicore
 hidden_block0(Add), 12:05:05.345611, 1, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.345612, 2, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.345612, 2, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.345612, 4, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.345612, 4, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.345613, 4, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.345613, 2, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345613, 16, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.345613, 5, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.345613, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.345614, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.345614, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.345615, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.345615, 1, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.345615, 17, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.345615, 2, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.345616, 3, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.345616, 17, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.345616, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.345616, 2, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345617, 17, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.345617, 2, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.345617, 4, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.345617, 4, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.345617, 4, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.345618, 2, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345618, 31, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.345618, 5, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.345618, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.345619, 2, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.345619, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.345619, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.345619, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.345620, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.345620, 1, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.345620, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.345620, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.345621, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.345621, 18, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.345621, 2, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.345621, 4, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.345621, 4, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.345622, 4, npu_aicore
 hidden_block1(Reshape), 12:05:05.345622, 2, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.345622, 5, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.345622, 421, npu_aicore
 logits(Reshape), 12:05:05.345622, 52, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.355711, 20, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.355712, 5, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.355712, 3, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.355712, 4, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.355713, 4, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.355713, 4, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.355713, 2, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.355713, 18, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.355714, 6, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.355714, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.355714, 2, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.355714, 2, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.355715, 2, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.355715, 2, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.355715, 18, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.355715, 2, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.355715, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.355716, 17, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.355716, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.355716, 2, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.355716, 18, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.355717, 2, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.355717, 4, npu_aicore
